"uri","additional name","constituency > label","family name","full name","gender","given name","home page","home page > uri","label","party","twitter"
"http://data.parliament.uk/members/1511",,,"Austin","Lord Austin of Dudley","Male","Ian","www.ianaustin.co.uk","http://www.ianaustin.co.uk/","Biography information for Lord Austin of Dudley",,"https://twitter.com/LordIanAustin"
"http://data.parliament.uk/members/168","Eric","Erith & Thamesmead","Austin","John Austin","Male","John","?no_cache=1","http://www.epolitix.com/mpwebsites/mpwebsitepage/mpsite/john-austin/?no_cache=1","Biography information for John Austin","Labour",
"http://data.parliament.uk/members/2984","William",,"Aylestone","Lord Aylestone","Male","Herbert",,,"Biography information for Lord Aylestone",,
"http://data.parliament.uk/members/3451",,,"Bach","Lord Bach","Male","William",,,"Biography information for Lord Bach",,
"http://data.parliament.uk/members/3055","Martha",,"Bacon","Baroness Bacon","Female","Alice",,,"Biography information for Baroness Bacon",,
"http://data.parliament.uk/members/4798","Andrew","Orpington","Bacon","Gareth Bacon","Male","Gareth",,,"Biography information for Gareth Bacon","Conservative","https://twitter.com/garethbaconmp"
"http://data.parliament.uk/members/1451","Michael","South Norfolk","Bacon","Mr Richard Bacon","Male","Richard","www.richardbacon.org.uk","http://www.richardbacon.org.uk/","Biography information for Mr Richard Bacon","Conservative",
"http://data.parliament.uk/members/3450",,,"Baden-Powell","Lord Baden-Powell","Male","Robert",,,"Biography information for Lord Baden-Powell",,
"http://data.parliament.uk/members/4597","Olufunto","Saffron Walden","Badenoch","Kemi Badenoch","Female","Olukemi",,,"Biography information for Kemi Badenoch","Conservative","https://twitter.com/KemiBadenoch"
"http://data.parliament.uk/members/744","Alexander Thomas","Sunderland South","Bagier","Gordon Bagier","Male","Gordon",,,"Biography information for Gordon Bagier","Labour",
"http://data.parliament.uk/members/3449","Charles",,"Bagot","Lord Bagot","Male","Heneage",,,"Biography information for Lord Bagot",,
"http://data.parliament.uk/members/3448",,,"Bagri","Lord Bagri","Male","Raj",,,"Biography information for Lord Bagri",,
"http://data.parliament.uk/members/3959",,"Corby","Bagshawe","Mrs Louise Mensch","Female","Louise","www.louisemensch.net","http://www.louisemensch.net/","Biography information for Mrs Louise Mensch","Conservative",
"http://data.parliament.uk/members/320","Edward","West Bromwich West","Bailey","Mr Adrian Bailey","Male","Adrian",,,"Biography information for Mr Adrian Bailey","Labour (Co-op)","https://twitter.com/AdrianBaileyMP"
"http://data.parliament.uk/members/2609","Russell",,"Bailey","Lord Glanusk","Male","Christopher",,,"Biography information for Lord Glanusk",,
"http://data.parliament.uk/members/2841","Russell",,"Bailey","Lord Glanusk","Male","David",,,"Biography information for Lord Glanusk",,
"http://data.parliament.uk/members/2512","Sansbury",,"Bailey","The Lord Bishop of Derby","Male","Jonathan",,,"Biography information for The Lord Bishop of Derby",,
"http://data.parliament.uk/members/4757","Stephen","West Bromwich West","Bailey","Shaun Bailey","Male","Shaun",,,"Biography information for Shaun Bailey","Conservative","https://twitter.com/shaun4wbw"
"http://data.parliament.uk/members/3350","Evan Victor",,"Baillie","Lord Burton","Male","Michael",,,"Biography information for Lord Burton",,
"http://data.parliament.uk/members/4847","Kathleen","Stroud","Baillie","Siobhan Baillie","Female","Siobhan",,,"Biography information for Siobhan Baillie","Conservative",
"http://data.parliament.uk/members/3579","George",,"Baillie-Hamilton","Earl of Haddington","Male","John",,,"Biography information for Earl of Haddington",,
"http://data.parliament.uk/members/3447","William Latham",,"Baillieu","Lord Baillieu","Male","James",,,"Biography information for Lord Baillieu",,
"http://data.parliament.uk/members/1610",,"Glasgow North East","Bain","Mr William Bain","Male","Willie","www.williebain.com","http://www.williebain.com/","Biography information for Mr William Bain","Labour","https://twitter.com/William_Bain"
"http://data.parliament.uk/members/4349",,,"Baines","The Lord Bishop of Leeds","Male","Nicholas",,,"Biography information for The Lord Bishop of Leeds",,"https://twitter.com/nickbaines"
"http://data.parliament.uk/members/1445",,"Redcar","Baird","Vera Baird","Female","Vera","www.verabaird.com","http://www.verabaird.com","Biography information for Vera Baird","Labour",
"http://data.parliament.uk/members/4784","Charles","North Norfolk","Baker","Duncan Baker","Male","Duncan",,,"Biography information for Duncan Baker","Conservative",
"http://data.parliament.uk/members/1028","Wilfred",,"Baker","Lord Baker of Dorking","Male","Kenneth",,,"Biography information for Lord Baker of Dorking",,
"http://data.parliament.uk/members/1085","Brian","North Dorset","Baker","Sir Nicholas Baker","Male","Nicholas",,,"Biography information for Sir Nicholas Baker","Conservative",
"http://data.parliament.uk/members/28","John","Lewes","Baker","Norman Baker","Male","Norman","www.normanbaker.org.uk","http://www.normanbaker.org.uk","Biography information for Norman Baker","Liberal Democrat","https://twitter.com/normanbakermp"
"http://data.parliament.uk/members/4064","John","Wycombe","Baker","Mr Steve Baker","Male","Steven","www.stevebaker.info","http://www.stevebaker.info","Biography information for Mr Steve Baker","Conservative","https://twitter.com/stevebakerhw"
"http://data.parliament.uk/members/4285",,,"Bakewell","Baroness Bakewell of Hardington Mandeville","Female","Catherine",,,"Biography information for Baroness Bakewell of Hardington Mandeville",,
"http://data.parliament.uk/members/4223",,,"Bakewell","Baroness Bakewell","Female","Joan",,,"Biography information for Baroness Bakewell",,"https://twitter.com/JDBakewell"
"http://data.parliament.uk/members/4194","George Alexander",,"Balchin","Lord Lingfield","Male","Robert",,,"Biography information for Lord Lingfield",,
"http://data.parliament.uk/members/93","Brian","Banbury","Baldry","Sir Tony Baldry","Male","Anthony","www.tonybaldry.co.uk","http://www.tonybaldry.co.uk/","Biography information for Sir Tony Baldry","Conservative","https://twitter.com/TonyBaldry"
